what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1327228683234
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1327228683327
started,bundle,org.eclipse.imp.runtime,0.2.1.201201101603,"org.eclipse.imp.runtime",1327228683374
started,bundle,rascal_eclipse,0.4.1.201201101603,"rascal_eclipse",1327228683452
started,bundle,org.tigris.subversion.subclipse.tools.usage,1.1.0,"org.tigris.subversion.subclipse.tools.usage",1327228683640
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1327228685327
activated,perspective,org.tigris.subversion.subclipse.ui,1.8.4,"org.tigris.subversion.subclipse.ui.svnPerspective",1327228690093
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1327228695484
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327228698718
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327228701499
activated,perspective,org.tigris.subversion.subclipse.ui,1.8.4,"org.tigris.subversion.subclipse.ui.svnPerspective",1327228701562
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.perspectives.showPerspective",1327228701593
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.perspectives.showPerspective",1327228701593
opened,view,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui.GenericHistoryView",1327228707281
activated,view,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui.GenericHistoryView",1327228707312
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327228708046
opened,view,org.tigris.subversion.subclipse.ui,1.8.4,"org.tigris.subversion.subclipse.ui.repository.RepositoriesView",1327228717624
activated,view,org.tigris.subversion.subclipse.ui,1.8.4,"org.tigris.subversion.subclipse.ui.repository.RepositoriesView",1327228717656
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.views.showView",1327228717656
started,bundle,org.tigris.subversion.clientadapter.javahl,1.7.2,"org.tigris.subversion.clientadapter.javahl",1327228720171
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327228733499
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1327228833281
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1327228964765
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1327228990656
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327229010374
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327229019249
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327229030968
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ResourceNavigator",1327229041093
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ResourceNavigator",1327229041124
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.views.showView",1327229041124
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327229049562
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1327229058124
activated,view,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui.GenericHistoryView",1327229059437
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327229059906
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ResourceNavigator",1327229061718
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327229062999
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ResourceNavigator",1327229067952
activated,view,org.tigris.subversion.subclipse.ui,1.8.4,"org.tigris.subversion.subclipse.ui.repository.RepositoriesView",1327229078999
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.views.showView",1327229078999
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ResourceNavigator",1327229081218
activated,view,org.tigris.subversion.subclipse.ui,1.8.4,"org.tigris.subversion.subclipse.ui.repository.RepositoriesView",1327229084109
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327229093249
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327229094906
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327229094984
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327229098906
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327229254140
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327229370999
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327229372921
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327229396452
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327229403077
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327229413265
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327229418952
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327229785515
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327229786577
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327229788015
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327229788202
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1327229789077
stopped,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1327229789109
stopped,bundle,org.eclipse.m2e.refactoring,1.0.100.20110804-1717,"org.eclipse.m2e.refactoring",1327229789124
stopped,bundle,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor",1327229789171
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1327229789218
